temp,pres,hum,red,green,blue,clear,yaw,pitch,roll,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime
37,961,14,129.95477182816603,359.8519906544595,2.266229872740374,-16.832176208496094,-20.65006446838379,11.639092445373535,0.001939567388035357,0.03714726120233536,0.9969637989997864,0.00026006996631622314,0.0003612624714151025,0.0023832879960536957,2024-04-18 20:05:14.313529
37,961,15,129.32840250014084,359.84777358627616,2.2148109280080486,-16.92053985595703,-19.89523696899414,12.625007629394531,0.0033942428417503834,0.03714726120233536,0.9947705268859863,0.0014968439936637878,0.000522844260558486,0.002000991255044937,2024-04-18 20:05:16.332829
37,961,13,129.7737718151607,359.84751579999585,2.187008856434923,-16.892623901367188,-20.519596099853516,12.337023735046387,0.002424459205940366,0.0369044728577137,0.9945268034934998,0.00028024613857269287,-0.0007714299717918038,8.542090654373169e-05,2024-04-18 20:05:18.385933
37,961,15,129.7076282632383,359.88045644166107,2.16655585496532,-17.362873077392578,-20.045507431030273,11.958333015441895,0.0009697836940176785,0.03714726120233536,0.9962327480316162,0.0014596804976463318,0.0006067419890314341,0.00046443939208984375,2024-04-18 20:05:20.450369
36,961,17,129.5193745893344,359.88253139176595,2.1502370389342786,-16.984617233276367,-20.25284767150879,11.76455307006836,0.002424459205940366,0.037390053272247314,0.9357959032058716,0.002515442669391632,-0.0008634290425106883,0.0009337514638900757,2024-04-18 20:05:22.514467
36,961,15,129.29830868665775,359.8670368541697,2.152594307971579,-16.954824447631836,-20.186311721801758,12.47182846069336,0.0014546754537150264,0.03836122900247574,1.059106469154358,0.00031926482915878296,-9.897153358906507e-05,0.0014998875558376312,2024-04-18 20:05:24.559499
37,961,15,129.00116813700552,359.8704512684038,2.1767375325836933,-16.926773071289062,-20.602659225463867,12.14649486541748,0.0016971214208751917,0.0369044728577137,0.9920898675918579,-0.0009739398956298828,-0.0016245465958490968,-0.0010494478046894073,2024-04-18 20:05:26.656139
36,961,15,128.8897950723993,359.882637633224,2.131327660217098,-16.516151428222656,-20.333837509155273,11.868884086608887,0.0009697836940176785,0.03811843320727348,0.9955016374588013,-0.0016732141375541687,6.924755871295929e-05,-0.00015635043382644653,2024-04-18 20:05:28.764320
37,961,14,128.96633417223845,359.90008436428303,2.1191577572200164,-16.769323348999023,-20.381654739379883,12.355112075805664,0.00315179699100554,0.037875641137361526,0.994283139705658,-0.00014244765043258667,-0.0005437813233584166,0.001065663993358612,2024-04-18 20:05:30.827901
36,961,16,129.2839243082657,359.76335713054965,2.132666163851009,-17.05154037475586,-20.228750228881836,13.016636848449707,0.0053338101133704185,0.03957518935203552,0.9959890246391296,0.0007757321000099182,0.00038599432446062565,-0.0007683411240577698,2024-04-18 20:05:32.854688
37,961,16,129.49631587069644,359.98303397018424,2.17381314440187,-17.054176330566406,-20.27421760559082,12.359957695007324,-0.00024683563970029354,0.035204920917749405,0.9967200756072998,-0.00014298409223556519,0.0006918543949723244,0.0013704635202884674,2024-04-18 20:05:34.901428
37,961,16,129.5141153436735,359.9671461997878,2.173985606678413,-17.263578414916992,-19.92669105529785,12.277247428894043,0.001939567388035357,0.037390053272247314,0.9945268034934998,-0.0016718357801437378,-0.000841120257973671,0.0013696327805519104,2024-04-18 20:05:36.953820
37,961,14,129.00293032581138,359.7819519336988,2.2063020064060934,-16.907733917236328,-20.815542221069336,11.479957580566406,0.001939567388035357,0.03763284906744957,0.9957453608512878,-0.00045440346002578735,-0.0005235332064330578,0.0007581673562526703,2024-04-18 20:05:39.035073
37,961,15,128.80253257556322,359.7697985325455,2.2121106554083663,-16.357656478881836,-19.975522994995117,12.588176727294922,0.0014546754537150264,0.03714726120233536,0.9360396265983582,0.0032073259353637695,-0.0008185275364667177,0.00045008957386016846,2024-04-18 20:05:41.051588
37,961,14,129.26926672230687,359.87139618238683,2.1933269948605965,-16.614696502685547,-19.990192413330078,12.379237174987793,0.002424459205940366,0.037390053272247314,0.9959890246391296,0.001982085406780243,-0.001126141520217061,-0.0004661940038204193,2024-04-18 20:05:43.081875
37,961,13,129.74319988843573,359.96381893716665,2.162074183652734,-17.306764602661133,-20.259096145629883,12.354998588562012,0.002424459205940366,0.0369044728577137,1.0598376989364624,-0.0007675662636756897,0.00039258040487766266,0.002892710268497467,2024-04-18 20:05:45.105717
